regulator	target_candidate	ortholog_module_status	ME	PE
BSU23520	BSU02019	0	1	0
BSU23520	BSU02030	0	0	0
BSU23520	BSU02040	0	0	0
BSU23520	BSU02050	0	0	0
BSU23520	BSU02060	0	0	0
BSU23520	BSU02070	0	0	0
BSU23520	BSU02080	0	0	0
BSU23520	BSU02090	0	0	0
BSU23520	BSU02100	0	0	0
BSU23520	BSU02110	0	0	0
BSU23520	BSU02120	0	0	0
BSU23520	BSU02130	0	0	0
BSU23520	BSU02140	1	0	0
BSU23520	BSU02150	0	0	0
BSU23520	BSU02160	0	0	0
BSU23520	BSU02170	0	0	0
BSU23520	BSU02180	0	0	0
BSU23520	BSU02190	0	0	0
BSU23520	BSU02200	0	0	0
BSU23520	BSU02210	0	0	0
BSU23520	BSU02220	0	0	0
BSU23520	BSU02230	0	0	0
BSU23520	BSU02240	0	0	0
BSU23520	BSU02250	0	0	0
BSU23520	BSU02260	0	0	0
BSU23520	BSU02270	0	0	0
BSU23520	BSU02280	0	0	0
BSU23520	BSU02290	0	0	0
BSU23520	BSU02300	0	0	0
BSU23520	BSU02310	0	0	0
BSU23520	BSU02320	0	0	0
BSU23520	BSU02330	1	0	0
BSU23520	BSU02340	0	0	0
BSU23520	BSU02350	0	0	0
BSU23520	BSU02360	1	0	0
BSU23520	BSU02370	0	0	0
BSU23520	BSU02380	1	0	0
BSU23520	BSU02390	1	0	0
BSU23520	BSU02400	1	0	0
BSU23520	BSU02410	0	0	0
BSU23520	BSU02420	0	0	0
BSU23520	BSU02430	0	0	0
BSU23520	BSU02440	0	0	0
BSU23520	BSU02450	0	0	0
BSU23520	BSU02460	0	0	0
BSU23520	BSU02470	0	0	0
BSU23520	BSU02480	1	0	0
BSU23520	BSU02490	0	0	0
BSU23520	BSU02500	1	0	0
BSU23520	BSU02510	0	0	0
BSU23520	BSU02520	0	0	0
BSU23520	BSU02530	0	0	0
BSU23520	BSU02540	0	0	0
BSU23520	BSU02550	0	0	0
BSU23520	BSU02560	0	0	0
BSU23520	BSU02570	0	0	0
BSU23520	BSU02580	0	1	0
BSU23520	BSU02590	0	0	0
BSU23520	BSU02600	0	0	0
BSU23520	BSU02610	0	0	0
BSU23520	BSU02619	0	0	0
BSU23520	BSU02620	0	0	0
BSU23520	BSU02630	0	0	0
BSU23520	BSU02640	0	0	0
BSU23520	BSU02650	0	0	0
BSU23520	BSU02660	0	0	0
BSU23520	BSU02670	1	0	0
BSU23520	BSU02680	1	0	0
BSU23520	BSU02690	1	0	0
BSU23520	BSU02700	0	0	0
BSU23520	BSU02710	0	0	0
BSU23520	BSU02720	0	0	0
BSU23520	BSU02730	0	0	0
BSU23520	BSU02740	0	0	0
BSU23520	BSU02750	0	0	0
BSU23520	BSU02760	0	0	0
BSU23520	BSU02770	1	0	0
BSU23520	BSU02780	0	0	0
BSU23520	BSU02790	0	0	0
BSU23520	BSU02800	0	0	0
BSU23520	BSU02810	1	0	0
BSU23520	BSU02820	0	0	0
BSU23520	BSU02830	0	0	0
BSU23520	BSU02840	0	0	0
BSU23520	BSU02850	1	0	0
BSU23520	BSU02860	1	0	0
BSU23520	BSU02870	1	0	0
BSU23520	BSU02880	0	0	0
BSU23520	BSU02890	0	0	0
BSU23520	BSU02900	0	0	0
BSU23520	BSU02910	0	0	0
BSU23520	BSU02920	0	0	0
BSU23520	BSU02930	0	0	0
BSU23520	BSU02940	0	0	0
BSU23520	BSU02950	0	0	0
BSU23520	BSU02960	0	0	0
BSU23520	BSU02970	0	0	0
BSU23520	BSU02980	1	0	0
BSU23520	BSU02990	1	0	0
BSU23520	BSU03000	1	0	0
BSU23520	BSU03010	0	0	0
BSU23520	BSU03020	0	0	0
BSU23520	BSU03030	0	0	0
BSU23520	BSU03040	0	0	0
BSU23520	BSU03050	1	0	0
BSU23520	BSU03060	0	0	0
BSU23520	BSU03070	1	0	0
BSU23520	BSU03080	0	0	0
BSU23520	BSU03090	0	0	0
BSU23520	BSU03100	0	0	0
BSU23520	BSU03110	0	0	0
BSU23520	BSU03120	0	0	0
BSU23520	BSU03130	1	0	0
BSU23520	BSU03140	0	0	0
BSU23520	BSU03150	1	0	0
BSU23520	BSU03160	0	0	0
BSU23520	BSU03170	0	0	0
BSU23520	BSU03180	0	0	0
BSU23520	BSU03190	0	0	0
BSU23520	BSU03200	0	0	0
BSU23520	BSU03210	0	0	0
BSU23520	BSU03220	0	0	0
BSU23520	BSU03230	0	0	0
BSU23520	BSU03240	1	0	0
BSU23520	BSU03250	1	0	0
BSU23520	BSU03260	0	1	0
BSU23520	BSU03270	1	1	1
BSU23520	BSU03280	1	0	0
BSU23520	BSU03290	0	0	0
BSU23520	BSU03300	0	0	0
BSU23520	BSU03310	0	0	0
BSU23520	BSU03320	0	0	0
BSU23520	BSU03330	0	0	0
BSU23520	BSU03340	0	0	0
BSU23520	BSU03350	0	0	0
BSU23520	BSU03359	0	0	0
BSU23520	BSU03360	0	0	0
BSU23520	BSU03370	1	0	0
BSU23520	BSU03380	0	0	0
BSU23520	BSU03390	0	0	0
BSU23520	BSU03400	0	0	0
BSU23520	BSU03410	1	0	0
BSU23520	BSU03420	0	0	0
BSU23520	BSU03430	0	0	0
BSU23520	BSU03440	1	0	0
BSU23520	BSU03450	0	0	0
BSU23520	BSU03460	0	0	0
BSU23520	BSU03470	0	0	0
BSU23520	BSU03480	0	0	0
BSU23520	BSU03490	0	0	0
BSU23520	BSU03500	0	0	0
BSU23520	BSU03510	0	0	0
BSU23520	BSU03520	0	0	0
BSU23520	BSU03530	0	0	0
BSU23520	BSU03540	0	0	0
BSU23520	BSU03550	0	0	0
BSU23520	BSU03560	0	0	0
BSU23520	BSU03580	0	0	0
BSU23520	BSU03590	0	0	0
BSU23520	BSU03600	0	0	0
BSU23520	BSU03610	0	0	0
BSU23520	BSU03620	0	0	0
BSU23520	BSU03630	0	0	0
BSU23520	BSU03640	0	0	0
BSU23520	BSU03651	0	0	0
BSU23520	BSU03652	0	0	0
BSU23520	BSU03660	0	0	0
BSU23520	BSU03670	1	0	0
BSU23520	BSU03680	0	0	0
BSU23520	BSU03690	0	0	0
BSU23520	BSU03700	0	0	0
BSU23520	BSU03710	0	0	0
BSU23520	BSU03720	0	0	0
BSU23520	BSU03730	1	0	0
BSU23520	BSU03740	1	0	0
BSU23520	BSU03750	1	0	0
BSU23520	BSU03760	1	0	0
BSU23520	BSU03770	0	0	0
BSU23520	BSU03780	0	0	0
BSU23520	BSU03789	0	0	0
BSU23520	BSU03790	1	0	0
BSU23520	BSU03800	0	1	0
BSU23520	BSU03810	0	0	0
BSU23520	BSU03820	0	0	0
BSU23520	BSU03830	1	0	1
BSU23520	BSU03840	1	0	0
BSU23520	BSU03850	1	0	0
BSU23520	BSU03860	1	0	0
BSU23520	BSU03870	1	0	0
BSU23520	BSU03880	1	0	0
BSU23520	BSU03890	0	0	0
BSU23520	BSU03900	0	0	0
BSU23520	BSU03910	1	0	0
BSU23520	BSU03920	1	0	0
BSU23520	BSU03930	1	0	0
BSU23520	BSU03940	1	0	0
BSU23520	BSU03950	1	0	0
BSU23520	BSU03960	0	0	0
BSU23520	BSU03970	0	0	0
BSU23520	BSU03981	1	0	0
BSU23520	BSU03982	1	0	0
BSU23520	BSU03990	0	0	0
BSU23520	BSU04000	0	0	0
BSU23520	BSU04010	1	0	0
BSU23520	BSU04020	0	0	0
BSU23520	BSU04030	0	0	0
BSU23520	BSU04039	0	0	0
BSU23520	BSU04040	0	0	0
BSU23520	BSU04050	0	0	0
BSU23520	BSU04060	0	0	0
BSU23520	BSU04070	0	0	0
BSU23520	BSU04080	0	0	0
BSU23520	BSU04090	0	0	0
BSU23520	BSU04100	0	0	0
BSU23520	BSU04110	0	0	0
BSU23520	BSU04120	0	0	0
BSU23520	BSU04130	0	0	0
BSU23520	BSU04140	1	0	0
BSU23520	BSU04150	1	0	0
BSU23520	BSU04160	0	0	0
BSU23520	BSU04170	0	0	0
BSU23520	BSU04180	1	0	0
BSU23520	BSU04190	0	0	0
BSU23520	BSU04200	0	0	0
BSU23520	BSU04210	1	0	0
BSU23520	BSU04220	1	0	0
BSU23520	BSU04230	0	0	0
BSU23520	BSU04240	0	0	0
BSU23520	BSU04250	0	0	0
BSU23520	BSU04260	1	0	0
BSU23520	BSU04270	1	0	0
BSU23520	BSU04280	0	0	0
BSU23520	BSU04290	0	0	0
BSU23520	BSU04300	1	0	0
BSU23520	BSU04310	1	0	0
BSU23520	BSU04320	1	0	0
BSU23520	BSU04330	1	0	0
BSU23520	BSU04340	1	0	0
BSU23520	BSU04359	0	0	0
BSU23520	BSU04360	1	0	0
BSU23520	BSU04370	0	0	0
BSU23520	BSU04380	1	0	0
BSU23520	BSU04390	0	0	0
BSU23520	BSU04400	0	0	0
BSU23520	BSU04410	0	0	0
BSU23520	BSU04420	0	0	0
BSU23520	BSU04430	0	0	0
BSU23520	BSU04440	0	0	0
BSU23520	BSU04450	0	0	0
BSU23520	BSU04460	0	0	0
BSU23520	BSU04470	0	0	0
BSU23520	BSU04480	1	0	0
BSU23520	BSU04490	0	0	0
BSU23520	BSU04500	0	0	0
BSU23520	BSU04510	0	0	0
BSU23520	BSU04520	0	0	0
BSU23520	BSU04530	0	1	0
BSU23520	BSU04540	1	1	0
BSU23520	BSU04550	0	0	0
BSU23520	BSU04560	1	0	0
BSU23520	BSU04570	1	0	0
BSU23520	BSU04580	1	0	0
BSU23520	BSU04590	1	0	0
BSU23520	BSU04600	1	0	0
BSU23520	BSU04610	0	0	0
BSU23520	BSU04620	1	0	0
BSU23520	BSU04630	0	0	0
BSU23520	BSU04640	1	0	0
BSU23520	BSU04650	1	0	0
BSU23520	BSU04660	1	0	0
BSU23520	BSU04670	1	0	0
BSU23520	BSU04680	1	0	0
BSU23520	BSU04690	1	0	0
BSU23520	BSU04700	1	0	0
BSU23520	BSU04710	1	0	0
BSU23520	BSU04720	1	0	0
BSU23520	BSU04730	1	0	0
BSU23520	BSU04740	1	0	0
BSU23520	BSU04750	0	0	0
BSU23520	BSU04760	0	0	0
BSU23520	BSU04770	0	0	0
BSU23520	BSU04780	1	0	0
BSU23520	BSU04790	1	0	0
BSU23520	BSU04800	1	0	0
BSU23520	BSU04810	0	0	0
BSU23520	BSU04820	0	0	0
BSU23520	BSU04830	0	0	0
BSU23520	BSU04839	0	0	0
BSU23520	BSU04840	0	0	0
BSU23520	BSU04850	1	0	0
BSU23520	BSU04860	1	0	0
BSU23520	BSU04870	1	0	0
BSU23520	BSU04880	0	0	0
BSU23520	BSU04890	0	0	0
BSU23520	BSU04900	1	0	0
BSU23520	BSU04910	0	0	0
BSU23520	BSU04920	0	0	0
BSU23520	BSU04930	0	0	0
BSU23520	BSU04940	1	0	0
BSU23520	BSU04950	0	0	0
BSU23520	BSU04960	1	0	0
BSU23520	BSU04970	1	0	0
BSU23520	BSU04980	0	0	0
BSU23520	BSU04990	0	0	0
BSU23520	BSU05000	0	0	0
BSU23520	BSU05010	0	0	0
BSU23520	BSU05020	0	0	0
BSU23520	BSU05030	0	0	0
BSU23520	BSU05040	0	0	0
BSU23520	BSU05050	0	0	0
BSU23520	BSU05060	0	0	0
BSU23520	BSU05070	1	0	0
BSU23520	BSU05080	0	0	0
BSU23520	BSU05090	0	0	0
BSU23520	BSU05099	0	0	0
BSU23520	BSU05100	0	0	0
BSU23520	BSU05109	0	0	0
BSU23520	BSU05110	0	0	0
BSU23520	BSU05120	1	0	0
BSU23520	BSU05130	0	0	0
BSU23520	BSU05140	0	0	0
BSU23520	BSU05150	1	0	0
BSU23520	BSU05160	0	0	0
BSU23520	BSU05170	1	0	0
BSU23520	BSU05180	0	1	0
BSU23520	BSU05190	0	0	0
BSU23520	BSU05200	0	0	0
BSU23520	BSU05210	1	0	0
BSU23520	BSU05220	0	0	0
BSU23520	BSU05230	0	0	0
BSU23520	BSU05240	0	0	0
BSU23520	BSU05250	0	0	0
BSU23520	BSU05260	0	0	0
BSU23520	BSU05270	0	0	0
BSU23520	BSU05280	0	0	0
BSU23520	BSU05290	0	0	0
BSU23520	BSU05300	0	0	0
BSU23520	BSU05310	0	0	0
BSU23520	BSU05320	0	0	0
BSU23520	BSU05329	0	0	0
BSU23520	BSU05330	0	0	0
BSU23520	BSU05340	1	0	0
BSU23520	BSU05350	0	0	0
BSU23520	BSU05360	0	0	0
BSU23520	BSU05370	1	0	0
BSU23520	BSU05380	1	0	0
BSU23520	BSU05390	0	0	0
BSU23520	BSU05400	0	0	0
BSU23520	BSU05408	0	0	0
BSU23520	BSU05409	0	0	0
BSU23520	BSU05410	0	0	0
BSU23520	BSU05420	0	0	0
BSU23520	BSU05430	1	0	0
BSU23520	BSU05440	0	0	0
BSU23520	BSU05450	1	0	0
BSU23520	BSU05460	1	0	0
BSU23520	BSU05470	0	0	0
BSU23520	BSU05480	0	0	0
BSU23520	BSU05490	0	0	0
BSU23520	BSU05500	0	0	0
BSU23520	BSU05510	0	0	0
BSU23520	BSU05520	0	0	0
BSU23520	BSU05529	0	0	0
BSU23520	BSU05530	0	0	0
BSU23520	BSU05540	0	0	0
BSU23520	BSU05550	0	0	0
BSU23520	BSU05560	0	0	0
BSU23520	BSU05570	0	0	0
BSU23520	BSU05580	0	0	0
BSU23520	BSU05590	0	0	0
BSU23520	BSU05600	1	0	0
BSU23520	BSU05610	0	0	0
BSU23520	BSU05620	1	0	0
BSU23520	BSU05630	0	0	0
BSU23520	BSU05640	0	0	0
BSU23520	BSU05650	1	0	0
BSU23520	BSU05660	1	0	0
BSU23520	BSU05670	1	0	0
BSU23520	BSU05680	1	0	0
BSU23520	BSU05690	0	0	0
BSU23520	BSU05700	0	0	0
BSU23520	BSU05710	0	0	0
BSU23520	BSU05720	0	0	0
BSU23520	BSU05730	0	0	0
BSU23520	BSU05740	0	0	0
BSU23520	BSU05750	1	0	0
BSU23520	BSU05760	0	0	0
BSU23520	BSU05770	0	0	0
BSU23520	BSU05780	1	0	0
BSU23520	BSU05790	0	0	0
BSU23520	BSU05800	0	0	0
BSU23520	BSU05810	0	0	0
BSU23520	BSU05820	0	0	0
BSU23520	BSU05830	1	0	0
BSU23520	BSU05840	1	0	0
BSU23520	BSU05850	1	0	0
BSU23520	BSU05860	1	0	0
BSU23520	BSU05870	1	0	0
BSU23520	BSU05880	0	0	0
BSU23520	BSU05900	0	0	0
BSU23520	BSU05910	1	1	0
BSU23520	BSU05920	1	0	0
BSU23520	BSU05930	1	0	0
BSU23520	BSU05940	1	0	0
BSU23520	BSU05950	1	0	0
BSU23520	BSU05960	1	0	0
BSU23520	BSU05970	1	0	0
BSU23520	BSU05980	1	0	1
BSU23520	BSU05990	1	0	1
BSU23520	BSU06000	0	0	0
BSU23520	BSU06010	1	0	0
BSU23520	BSU06020	1	0	0
BSU23520	BSU06030	1	0	0
BSU23520	BSU06040	0	1	0
BSU23520	BSU06048	0	0	0
BSU23520	BSU06060	0	0	0
BSU23520	BSU06070	0	0	0
BSU23520	BSU06090	0	0	0
BSU23520	BSU06100	0	0	0
BSU23520	BSU06110	0	0	0
BSU23520	BSU06120	0	0	0
BSU23520	BSU06130	0	0	0
BSU23520	BSU06140	0	0	0
BSU23520	BSU06150	1	0	0
BSU23520	BSU06160	0	0	0
BSU23520	BSU06170	0	0	0
BSU23520	BSU06180	0	0	0
BSU23520	BSU06190	0	1	0
BSU23520	BSU06200	0	0	0
BSU23520	BSU06210	0	0	0
BSU23520	BSU06220	0	0	0
BSU23520	BSU06230	0	0	0
BSU23520	BSU06240	0	0	0
BSU23520	BSU06250	0	0	0
BSU23520	BSU06260	0	0	0
BSU23520	BSU06269	0	0	0
BSU23520	BSU06270	0	0	0
BSU23520	BSU06280	0	0	0
BSU23520	BSU06290	1	0	0
BSU23520	BSU06300	0	0	0
BSU23520	BSU06310	0	0	0
BSU23520	BSU06319	0	0	0
BSU23520	BSU06320	1	0	0
BSU23520	BSU06330	1	0	0
BSU23520	BSU06340	1	0	0
BSU23520	BSU06350	1	0	0
BSU23520	BSU06360	1	0	0
BSU23520	BSU06370	1	0	0
BSU23520	BSU06380	0	0	0
BSU23520	BSU06390	0	0	0
BSU23520	BSU06400	1	0	0
BSU23520	BSU06410	0	0	0
BSU23520	BSU06420	1	0	0
BSU23520	BSU06430	1	0	0
BSU23520	BSU06440	1	0	0
BSU23520	BSU06450	1	0	0
BSU23520	BSU06460	1	0	0
BSU23520	BSU06470	1	0	0
BSU23520	BSU06480	1	0	0
BSU23520	BSU06490	1	0	0
BSU23520	BSU06500	1	0	0
BSU23520	BSU06510	1	0	0
BSU23520	BSU06520	1	0	0
BSU23520	BSU06530	1	0	0
BSU23520	BSU06540	0	0	0
BSU23520	BSU06550	0	0	0
BSU23520	BSU06559	0	0	0
BSU23520	BSU06560	0	0	0
BSU23520	BSU06570	0	0	0
BSU23520	BSU06580	1	0	0
BSU23520	BSU06590	0	0	0
BSU23520	BSU06600	1	0	0
BSU23520	BSU06610	1	0	0
BSU23520	BSU06620	1	0	0
BSU23520	BSU06630	1	0	0
BSU23520	BSU06640	0	0	0
BSU23520	BSU06650	1	0	0
BSU23520	BSU06660	0	0	0
BSU23520	BSU06670	1	0	0
BSU23520	BSU06680	1	0	0
BSU23520	BSU06690	1	0	0
BSU23520	BSU06700	1	0	0
BSU23520	BSU06710	0	0	0
BSU23520	BSU06720	1	0	0
BSU23520	BSU06730	1	0	0
BSU23520	BSU06740	0	0	0
BSU23520	BSU06750	0	0	0
BSU23520	BSU06760	0	0	0
BSU23520	BSU06770	0	0	0
BSU23520	BSU06780	0	0	0
BSU23520	BSU06790	0	0	0
BSU23520	BSU06800	0	0	0
BSU23520	BSU06811	0	0	0
BSU23520	BSU06812	0	0	0
BSU23520	BSU06820	0	0	0
BSU23520	BSU06830	0	0	0
BSU23520	BSU06839	0	0	0
BSU23520	BSU06840	1	0	0
BSU23520	BSU06850	0	0	0
BSU23520	BSU06860	0	0	0
BSU23520	BSU06870	0	0	0
BSU23520	BSU06880	0	0	0
BSU23520	BSU06890	0	0	0
BSU23520	BSU06900	0	0	0
BSU23520	BSU06910	0	0	0
BSU23520	BSU06920	1	0	0
BSU23520	BSU06930	0	0	0
BSU23520	BSU06940	0	0	0
BSU23520	BSU06950	1	0	0
BSU23520	BSU06960	1	0	0
BSU23520	BSU06970	1	0	0
BSU23520	BSU06980	0	0	0
BSU23520	BSU06990	1	0	0
BSU23520	BSU07000	0	0	0
BSU23520	BSU07010	0	0	0
BSU23520	BSU07020	0	0	0
BSU23520	BSU07030	0	0	0
BSU23520	BSU07040	0	0	0
BSU23520	BSU07050	0	0	0
BSU23520	BSU07060	0	0	0
BSU23520	BSU07070	0	0	0
BSU23520	BSU07080	0	0	0
BSU23520	BSU07090	0	0	0
BSU23520	BSU07100	1	0	0
BSU23520	BSU07110	1	0	0
BSU23520	BSU07120	1	0	0
BSU23520	BSU07130	0	0	0
BSU23520	BSU07140	0	0	0
BSU23520	BSU07150	0	1	0
BSU23520	BSU07160	1	0	0
BSU23520	BSU07190	0	0	0
BSU23520	BSU07200	1	0	0
BSU23520	BSU07210	0	0	0
BSU23520	BSU07220	1	0	0
BSU23520	BSU07230	0	0	0
BSU23520	BSU07240	0	0	0
BSU23520	BSU07250	0	0	0
BSU23520	BSU07260	1	0	0
BSU23520	BSU07270	0	0	0
BSU23520	BSU07280	0	0	0
BSU23520	BSU07290	0	0	0
BSU23520	BSU07300	0	0	0
BSU23520	BSU07310	0	0	0
BSU23520	BSU07320	0	0	0
BSU23520	BSU07330	1	0	0
BSU23520	BSU07340	1	0	0
BSU23520	BSU07350	0	0	0
BSU23520	BSU07360	0	0	0
BSU23520	BSU07370	1	0	0
BSU23520	BSU07380	0	0	0
BSU23520	BSU07390	0	0	0
BSU23520	BSU07400	1	0	0
BSU23520	BSU07410	0	0	0
BSU23520	BSU07420	0	0	0
BSU23520	BSU07430	1	0	0
BSU23520	BSU07440	0	0	0
BSU23520	BSU07450	0	0	0
BSU23520	BSU07460	0	0	0
BSU23520	BSU07480	0	0	0
BSU23520	BSU07490	0	0	0
BSU23520	BSU07500	0	0	0
BSU23520	BSU07510	0	0	0
BSU23520	BSU07520	1	1	1
BSU23520	BSU07530	0	0	0
BSU23520	BSU07540	0	0	0
BSU23520	BSU07550	0	0	0
BSU23520	BSU07560	0	0	0
BSU23520	BSU07570	0	0	0
BSU23520	BSU07580	0	0	0
BSU23520	BSU07590	0	0	0
BSU23520	BSU07600	0	0	0
BSU23520	BSU07610	0	0	0
BSU23520	BSU07620	0	0	0
BSU23520	BSU07630	0	0	0
BSU23520	BSU07640	1	0	0
